time(days),prey(ind/m3),predator(ind/m3)
7.921584316863372521e+01,9.996844711366175318e+01,2.126627032213687304e-02
7.931586317263452202e+01,9.996867321435291842e+01,2.111390271969732293e-02
7.941588317663533303e+01,9.996889769323526309e+01,2.096262773567071289e-02
7.951590318063612983e+01,9.996912056195802165e+01,2.081243752485896145e-02
7.961592318463692663e+01,9.996934183208952618e+01,2.066332429690054956e-02
7.971594318863772344e+01,9.996956151511727739e+01,2.051528031624408333e-02
7.981596319263853445e+01,9.996977962244793048e+01,2.036829790214823854e-02
7.991598319663933125e+01,9.996999616540728084e+01,2.022236942868186477e-02
8.001600320064012806e+01,9.997021115524030677e+01,2.007748732472385000e-02
8.011602320464092486e+01,9.997042460311109835e+01,1.993364407396320398e-02
8.021604320864173587e+01,9.997063652010291435e+01,1.979083221489901304e-02
8.031606321264253268e+01,9.997084691721974536e+01,1.964904433879424359e-02
8.041608321664332948e+01,9.997105580537983371e+01,1.950827309212488023e-02
8.051610322064412628e+01,9.997126319541894190e+01,1.936851117705022662e-02
8.061612322464492308e+01,9.997146909809758597e+01,1.922975134671659272e-02
8.071614322864573410e+01,9.997167352410110652e+01,1.909198640523372681e-02
8.081616323264653090e+01,9.997187648403961191e+01,1.895520920767491263e-02
8.091618323664732770e+01,9.997207798844800664e+01,1.881941266007683411e-02
8.101620324064812451e+01,9.997227804778603399e+01,1.868458971943967595e-02
8.111622324464893552e+01,9.997247667243817659e+01,1.855073339372706118e-02
8.121624324864973232e+01,9.997267387271377004e+01,1.841783674186614830e-02
8.131626325265052913e+01,9.997286965884843823e+01,1.828589287183968876e-02
8.141628325665132593e+01,9.997306404099836641e+01,1.815489494298833800e-02
8.151630326065213694e+01,9.997325702924301538e+01,1.802483616641360753e-02
8.161632326465293374e+01,9.997344863359188594e+01,1.789570980062777511e-02
8.171634326865373055e+01,9.997363886398450461e+01,1.776750915153292934e-02
8.181636327265452735e+01,9.997382773029048053e+01,1.764022757242103556e-02
